Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Age group
409,12/18/2023,CUST409,Female,21,Electronics,3,300,900,18-24
410,11/21/2023,CUST410,Female,29,Clothing,2,50,100,25-34
411,5/16/2023,CUST411,Male,62,Electronics,4,50,200,55+
412,9/16/2023,CUST412,Female,19,Electronics,4,500,2000,18-24
413,9/8/2023,CUST413,Female,44,Beauty,3,25,75,35-44
414,5/9/2023,CUST414,Male,48,Beauty,4,25,100,45-54
415,1/27/2023,CUST415,Male,53,Clothing,2,30,60,45-54
416,2/17/2023,CUST416,Male,53,Electronics,4,500,2000,45-54
417,11/21/2023,CUST417,Male,43,Electronics,3,300,900,35-44
418,8/5/2023,CUST418,Female,60,Electronics,2,500,1000,55+
419,5/22/2023,CUST419,Female,44,Clothing,3,30,90,35-44
420,1/23/2023,CUST420,Female,22,Clothing,4,500,2000,18-24
421,1/2/2023,CUST421,Female,37,Clothing,3,500,1500,35-44
422,6/20/2023,CUST422,Female,28,Clothing,3,30,90,25-34
423,3/8/2023,CUST423,Female,27,Clothing,1,25,25,25-34
424,11/23/2023,CUST424,Male,57,Beauty,4,300,1200,55+
425,5/15/2023,CUST425,Female,55,Electronics,4,30,120,55+
426,3/24/2023,CUST426,Male,23,Electronics,3,50,150,18-24
427,8/15/2023,CUST427,Male,25,Electronics,1,25,25,25-34
428,10/10/2023,CUST428,Female,40,Electronics,4,50,200,35-44
429,12/28/2023,CUST429,Male,64,Electronics,2,25,50,55+
430,8/7/2023,CUST430,Female,43,Electronics,3,300,900,35-44
431,10/15/2023,CUST431,Male,63,Electronics,4,300,1200,55+
432,1/5/2023,CUST432,Female,60,Electronics,2,500,1000,55+
433,2/27/2023,CUST433,Male,29,Beauty,4,50,200,25-34
434,2/8/2023,CUST434,Female,43,Electronics,2,25,50,35-44
435,12/20/2023,CUST435,Female,30,Beauty,3,300,900,25-34
436,3/18/2023,CUST436,Female,57,Clothing,4,30,120,55+
437,10/7/2023,CUST437,Female,35,Electronics,4,300,1200,35-44
438,1/19/2023,CUST438,Female,42,Clothing,1,30,30,35-44
439,7/9/2023,CUST439,Male,50,Clothing,3,25,75,45-54
440,10/26/2023,CUST440,Male,64,Clothing,2,300,600,55+
441,10/10/2023,CUST441,Male,57,Beauty,4,300,1200,55+
442,3/17/2023,CUST442,Female,60,Clothing,4,25,100,55+
443,8/9/2023,CUST443,Male,29,Clothing,2,300,600,25-34
444,3/7/2023,CUST444,Female,61,Clothing,3,30,90,55+
445,1/22/2023,CUST445,Female,53,Electronics,1,300,300,45-54
446,6/7/2023,CUST446,Male,21,Electronics,1,50,50,18-24
447,7/6/2023,CUST447,Male,22,Beauty,4,500,2000,18-24
448,1/21/2023,CUST448,Female,54,Beauty,2,30,60,45-54
449,7/3/2023,CUST449,Male,25,Electronics,4,50,200,25-34
450,4/18/2023,CUST450,Female,59,Beauty,2,25,50,55+
451,12/16/2023,CUST451,Female,45,Electronics,1,30,30,45-54
452,5/8/2023,CUST452,Female,48,Clothing,3,500,1500,45-54
453,12/8/2023,CUST453,Female,26,Clothing,2,500,1000,25-34
454,2/22/2023,CUST454,Female,46,Beauty,1,25,25,45-54
455,7/1/2023,CUST455,Male,31,Electronics,4,25,100,25-34
456,10/14/2023,CUST456,Male,57,Electronics,2,30,60,55+
457,7/28/2023,CUST457,Female,58,Beauty,3,300,900,55+
458,11/14/2023,CUST458,Female,39,Electronics,4,25,100,35-44
459,3/21/2023,CUST459,Male,28,Clothing,4,300,1200,25-34
460,5/2/2023,CUST460,Male,40,Beauty,1,50,50,35-44
461,3/25/2023,CUST461,Female,18,Beauty,2,500,1000,18-24
462,4/1/2023,CUST462,Male,63,Electronics,4,300,1200,55+
463,7/31/2023,CUST463,Female,54,Beauty,3,500,1500,45-54
464,1/13/2023,CUST464,Male,38,Electronics,2,300,600,35-44
465,4/2/2023,CUST465,Female,43,Electronics,3,50,150,35-44
466,6/20/2023,CUST466,Male,63,Electronics,4,25,100,55+
467,7/30/2023,CUST467,Female,53,Electronics,3,50,150,45-54
468,12/9/2023,CUST468,Male,40,Electronics,1,25,25,35-44
469,5/8/2023,CUST469,Male,18,Beauty,3,25,75,18-24
470,5/17/2023,CUST470,Female,57,Clothing,2,500,1000,55+
471,3/23/2023,CUST471,Male,32,Clothing,3,50,150,25-34
472,12/26/2023,CUST472,Female,38,Beauty,3,300,900,35-44
473,2/25/2023,CUST473,Male,64,Beauty,1,50,50,55+
474,7/15/2023,CUST474,Female,26,Clothing,3,500,1500,25-34
475,1/20/2023,CUST475,Male,26,Clothing,3,25,75,25-34
476,8/29/2023,CUST476,Female,27,Clothing,4,500,2000,25-34
477,4/24/2023,CUST477,Male,43,Clothing,4,30,120,35-44
478,4/13/2023,CUST478,Female,58,Clothing,2,30,60,55+
479,8/24/2023,CUST479,Male,52,Electronics,4,300,1200,45-54
480,6/29/2023,CUST480,Female,42,Beauty,4,500,2000,35-44
481,6/6/2023,CUST481,Female,43,Electronics,4,300,1200,35-44
482,4/27/2023,CUST482,Female,28,Clothing,4,300,1200,25-34
483,4/25/2023,CUST483,Male,55,Clothing,1,30,30,55+
484,1/13/2023,CUST484,Female,19,Clothing,4,300,1200,18-24
485,12/4/2023,CUST485,Male,24,Electronics,1,30,30,18-24
486,4/9/2023,CUST486,Female,35,Electronics,1,25,25,35-44
487,7/24/2023,CUST487,Male,44,Clothing,4,500,2000,35-44
488,6/18/2023,CUST488,Female,51,Electronics,3,300,900,45-54
489,5/23/2023,CUST489,Male,44,Electronics,1,30,30,35-44
490,2/5/2023,CUST490,Male,34,Clothing,3,50,150,25-34
491,5/23/2023,CUST491,Female,60,Electronics,3,300,900,55+
492,6/29/2023,CUST492,Male,61,Beauty,4,25,100,55+
493,11/25/2023,CUST493,Male,41,Beauty,2,25,50,35-44
494,9/18/2023,CUST494,Female,42,Beauty,4,50,200,35-44
495,7/24/2023,CUST495,Male,24,Beauty,2,30,60,18-24
496,12/14/2023,CUST496,Male,23,Clothing,2,300,600,18-24
497,10/2/2023,CUST497,Male,41,Clothing,4,30,120,35-44
498,6/19/2023,CUST498,Female,50,Clothing,4,25,100,45-54
499,1/15/2023,CUST499,Male,46,Beauty,2,30,60,45-54
500,3/1/2023,CUST500,Female,60,Beauty,4,25,100,55+
501,5/14/2023,CUST501,Male,39,Electronics,2,30,60,35-44
502,4/2/2023,CUST502,Male,43,Electronics,3,50,150,35-44
503,10/25/2023,CUST503,Male,45,Beauty,4,500,2000,45-54
504,5/16/2023,CUST504,Female,38,Beauty,3,50,150,35-44
505,1/20/2023,CUST505,Male,24,Beauty,1,50,50,18-24
506,2/25/2023,CUST506,Male,34,Beauty,3,500,1500,25-34
507,11/2/2023,CUST507,Female,37,Electronics,3,500,1500,35-44
508,8/11/2023,CUST508,Male,58,Beauty,2,300,600,55+
509,6/26/2023,CUST509,Female,37,Electronics,3,300,900,35-44
510,6/10/2023,CUST510,Female,39,Beauty,4,50,200,35-44
511,8/12/2023,CUST511,Male,45,Beauty,2,50,100,45-54
512,11/7/2023,CUST512,Female,57,Beauty,1,25,25,55+
513,9/19/2023,CUST513,Male,24,Electronics,4,25,100,18-24
514,3/1/2023,CUST514,Female,18,Electronics,1,300,300,18-24
515,7/17/2023,CUST515,Female,49,Clothing,3,300,900,45-54
516,10/23/2023,CUST516,Male,30,Beauty,4,25,100,25-34
517,4/8/2023,CUST517,Female,47,Clothing,4,25,100,45-54
518,5/11/2023,CUST518,Female,40,Clothing,1,30,30,35-44
519,1/23/2023,CUST519,Female,36,Electronics,4,30,120,35-44
520,12/29/2023,CUST520,Female,49,Electronics,4,25,100,45-54
521,8/12/2023,CUST521,Female,47,Clothing,4,30,120,45-54
522,1/1/2023,CUST522,Male,46,Beauty,3,500,1500,45-54
523,9/24/2023,CUST523,Female,62,Electronics,1,300,300,55+
524,10/3/2023,CUST524,Male,46,Beauty,4,300,1200,45-54
525,12/18/2023,CUST525,Female,47,Beauty,2,25,50,45-54
526,12/10/2023,CUST526,Male,33,Clothing,2,50,100,25-34
527,4/11/2023,CUST527,Male,57,Clothing,2,25,50,55+
528,7/6/2023,CUST528,Female,36,Clothing,2,30,60,35-44
529,8/9/2023,CUST529,Female,35,Clothing,3,50,150,35-44
530,2/5/2023,CUST530,Female,18,Electronics,4,30,120,18-24
531,12/7/2023,CUST531,Male,31,Electronics,1,500,500,25-34
532,6/19/2023,CUST532,Female,64,Clothing,4,30,120,55+
533,11/16/2023,CUST533,Male,19,Electronics,3,500,1500,18-24
534,6/10/2023,CUST534,Male,45,Clothing,2,500,1000,45-54
535,12/6/2023,CUST535,Male,47,Beauty,3,30,90,45-54
536,3/5/2023,CUST536,Female,55,Beauty,4,30,120,55+
537,6/3/2023,CUST537,Female,21,Beauty,1,500,500,18-24
538,9/17/2023,CUST538,Male,18,Clothing,3,50,150,18-24
539,6/8/2023,CUST539,Male,25,Beauty,1,500,500,25-34
540,12/8/2023,CUST540,Female,46,Electronics,3,300,900,45-54
541,7/29/2023,CUST541,Male,56,Beauty,1,500,500,55+
542,6/17/2023,CUST542,Female,20,Beauty,1,50,50,18-24
543,7/26/2023,CUST543,Male,49,Beauty,2,300,600,45-54
544,12/23/2023,CUST544,Female,27,Electronics,1,25,25,25-34
545,6/1/2023,CUST545,Male,27,Clothing,2,25,50,25-34
546,10/11/2023,CUST546,Female,36,Electronics,4,50,200,35-44
547,3/7/2023,CUST547,Male,63,Clothing,4,500,2000,55+
548,4/9/2023,CUST548,Female,51,Clothing,2,30,60,45-54
549,8/4/2023,CUST549,Female,50,Beauty,2,50,100,45-54
550,12/7/2023,CUST550,Male,40,Clothing,3,300,900,35-44
551,7/14/2023,CUST551,Male,45,Electronics,3,300,900,45-54
552,12/13/2023,CUST552,Female,49,Electronics,3,25,75,45-54
553,3/31/2023,CUST553,Male,24,Clothing,4,300,1200,18-24
554,11/12/2023,CUST554,Female,46,Beauty,3,50,150,45-54
555,10/19/2023,CUST555,Male,25,Beauty,1,300,300,25-34
556,6/4/2023,CUST556,Female,18,Electronics,1,50,50,18-24
557,7/27/2023,CUST557,Female,20,Beauty,3,30,90,18-24
558,10/8/2023,CUST558,Female,41,Clothing,1,25,25,35-44
559,1/1/2023,CUST559,Female,40,Clothing,4,300,1200,35-44
560,6/5/2023,CUST560,Female,25,Electronics,1,50,50,25-34
561,5/27/2023,CUST561,Female,64,Clothing,4,500,2000,55+
562,4/18/2023,CUST562,Male,54,Electronics,2,25,50,45-54
563,8/9/2023,CUST563,Male,20,Clothing,2,30,60,18-24
564,10/24/2023,CUST564,Male,50,Electronics,2,50,100,45-54
565,11/7/2023,CUST565,Female,45,Beauty,2,30,60,45-54
566,12/2/2023,CUST566,Female,64,Clothing,1,30,30,55+
567,6/14/2023,CUST567,Female,25,Clothing,3,300,900,25-34
568,8/27/2023,CUST568,Female,51,Electronics,1,300,300,45-54
569,8/15/2023,CUST569,Male,52,Electronics,4,50,200,45-54
570,8/15/2023,CUST570,Male,49,Clothing,1,500,500,45-54
571,12/12/2023,CUST571,Female,41,Electronics,1,50,50,35-44
572,4/20/2023,CUST572,Male,31,Clothing,4,500,2000,25-34
573,9/19/2023,CUST573,Male,49,Beauty,2,30,60,45-54
574,8/31/2023,CUST574,Female,63,Electronics,2,25,50,55+
575,3/28/2023,CUST575,Male,60,Clothing,2,50,100,55+
576,12/4/2023,CUST576,Female,33,Beauty,3,50,150,25-34
577,2/13/2023,CUST577,Male,21,Beauty,4,500,2000,18-24
578,5/26/2023,CUST578,Female,54,Clothing,4,30,120,45-54
579,9/21/2023,CUST579,Female,38,Electronics,1,30,30,35-44
580,12/6/2023,CUST580,Female,31,Clothing,3,500,1500,25-34
581,11/21/2023,CUST581,Female,48,Beauty,2,30,60,45-54
582,11/14/2023,CUST582,Male,35,Clothing,3,300,900,35-44
583,6/21/2023,CUST583,Female,24,Electronics,4,25,100,18-24
584,2/17/2023,CUST584,Female,27,Beauty,4,50,200,25-34
585,5/1/2023,CUST585,Female,24,Clothing,1,25,25,18-24
586,12/11/2023,CUST586,Male,50,Electronics,1,50,50,45-54
587,6/8/2023,CUST587,Female,40,Beauty,4,300,1200,35-44
588,4/26/2023,CUST588,Male,38,Electronics,2,30,60,35-44
589,4/12/2023,CUST589,Female,36,Beauty,2,500,1000,35-44
590,3/17/2023,CUST590,Male,36,Clothing,3,300,900,35-44
591,1/13/2023,CUST591,Male,53,Electronics,4,25,100,45-54
592,1/24/2023,CUST592,Female,46,Beauty,4,500,2000,45-54
593,5/6/2023,CUST593,Male,35,Electronics,2,30,60,35-44
594,9/1/2023,CUST594,Female,19,Electronics,2,300,600,18-24
595,11/9/2023,CUST595,Female,18,Clothing,4,500,2000,18-24
596,2/7/2023,CUST596,Female,64,Electronics,1,300,300,55+
597,8/22/2023,CUST597,Male,22,Beauty,4,300,1200,18-24
598,8/1/2023,CUST598,Male,37,Beauty,4,30,120,35-44
599,11/19/2023,CUST599,Female,28,Beauty,2,50,100,25-34
600,10/22/2023,CUST600,Female,59,Beauty,2,500,1000,55+
601,4/10/2023,CUST601,Male,19,Clothing,1,30,30,18-24
602,12/23/2023,CUST602,Female,20,Electronics,1,300,300,18-24
603,7/16/2023,CUST603,Female,40,Clothing,3,30,90,35-44
604,9/11/2023,CUST604,Female,29,Electronics,4,50,200,25-34
605,7/24/2023,CUST605,Male,37,Electronics,2,500,1000,35-44
606,5/5/2023,CUST606,Male,22,Electronics,1,50,50,18-24
607,3/17/2023,CUST607,Male,54,Clothing,3,25,75,45-54
608,12/2/2023,CUST608,Female,55,Electronics,3,500,1500,55+
609,12/19/2023,CUST609,Female,47,Clothing,2,50,100,45-54
610,1/3/2023,CUST610,Female,26,Beauty,2,300,600,25-34
611,2/24/2023,CUST611,Male,51,Beauty,3,500,1500,45-54
612,8/6/2023,CUST612,Female,61,Electronics,1,500,500,55+
613,4/23/2023,CUST613,Female,52,Clothing,3,30,90,45-54
614,4/1/2023,CUST614,Female,39,Beauty,4,300,1200,35-44
615,12/23/2023,CUST615,Female,61,Clothing,4,25,100,55+
616,9/23/2023,CUST616,Male,41,Clothing,2,50,100,35-44
617,8/26/2023,CUST617,Male,34,Electronics,1,30,30,25-34
618,1/26/2023,CUST618,Female,27,Beauty,1,50,50,25-34
619,10/13/2023,CUST619,Male,47,Electronics,4,25,100,45-54
620,5/8/2023,CUST620,Male,63,Electronics,3,25,75,55+
621,3/4/2023,CUST621,Female,40,Beauty,2,500,1000,35-44
622,8/22/2023,CUST622,Female,49,Beauty,3,25,75,45-54
623,3/10/2023,CUST623,Male,34,Clothing,3,50,150,25-34
624,8/26/2023,CUST624,Female,34,Beauty,3,300,900,25-34
625,12/8/2023,CUST625,Male,31,Clothing,1,300,300,25-34
626,9/29/2023,CUST626,Female,26,Clothing,4,500,2000,25-34
627,10/14/2023,CUST627,Male,57,Clothing,1,50,50,55+
628,11/1/2023,CUST628,Female,19,Beauty,4,50,200,18-24
629,6/12/2023,CUST629,Male,62,Electronics,2,25,50,55+
630,8/15/2023,CUST630,Male,42,Clothing,2,50,100,35-44
631,11/10/2023,CUST631,Male,56,Electronics,3,30,90,55+
632,9/16/2023,CUST632,Female,26,Electronics,4,25,100,25-34
633,8/7/2023,CUST633,Male,39,Beauty,4,30,120,35-44
634,10/8/2023,CUST634,Male,60,Electronics,4,500,2000,55+
635,8/17/2023,CUST635,Female,63,Electronics,3,300,900,55+
636,3/23/2023,CUST636,Female,21,Beauty,3,500,1500,18-24
637,9/1/2023,CUST637,Male,43,Clothing,2,300,600,35-44
638,8/19/2023,CUST638,Male,46,Electronics,1,500,500,45-54
639,5/13/2023,CUST639,Female,62,Beauty,4,50,200,55+
640,5/7/2023,CUST640,Female,51,Electronics,4,30,120,45-54
641,11/23/2023,CUST641,Female,40,Electronics,1,300,300,35-44
642,5/22/2023,CUST642,Female,54,Clothing,4,25,100,45-54
643,9/24/2023,CUST643,Female,28,Electronics,3,30,90,25-34
644,9/6/2023,CUST644,Male,23,Beauty,3,25,75,18-24
645,11/17/2023,CUST645,Female,35,Electronics,4,30,120,35-44
646,5/3/2023,CUST646,Male,38,Clothing,3,30,90,35-44
647,5/21/2023,CUST647,Male,59,Clothing,3,500,1500,55+
648,8/14/2023,CUST648,Male,53,Beauty,4,300,1200,45-54
649,2/9/2023,CUST649,Female,58,Clothing,2,300,600,55+
650,1/1/2024,CUST650,Male,55,Electronics,1,30,30,55+
651,5/27/2023,CUST651,Male,51,Clothing,3,50,150,45-54
652,5/1/2023,CUST652,Female,34,Beauty,2,50,100,25-34
653,5/20/2023,CUST653,Male,54,Clothing,3,25,75,45-54
654,6/21/2023,CUST654,Male,42,Clothing,3,25,75,35-44
655,6/13/2023,CUST655,Female,55,Clothing,1,500,500,55+
656,10/4/2023,CUST656,Male,29,Beauty,3,30,90,25-34
657,2/11/2023,CUST657,Male,40,Clothing,1,25,25,35-44
658,3/12/2023,CUST658,Male,59,Clothing,1,25,25,55+
659,3/19/2023,CUST659,Female,39,Electronics,1,30,30,35-44
660,4/29/2023,CUST660,Female,38,Beauty,2,500,1000,35-44
661,7/16/2023,CUST661,Female,44,Clothing,4,25,100,35-44
662,12/22/2023,CUST662,Male,48,Beauty,2,500,1000,45-54
663,3/20/2023,CUST663,Male,23,Clothing,4,300,1200,18-24
664,12/28/2023,CUST664,Female,44,Clothing,4,500,2000,35-44
665,4/20/2023,CUST665,Male,57,Clothing,1,50,50,55+
666,2/2/2023,CUST666,Male,51,Electronics,3,50,150,45-54
667,8/1/2023,CUST667,Female,29,Electronics,1,500,500,25-34
668,7/28/2023,CUST668,Female,62,Electronics,3,50,150,55+
669,6/19/2023,CUST669,Male,24,Beauty,4,300,1200,18-24
670,10/5/2023,CUST670,Male,27,Beauty,1,30,30,25-34
671,8/27/2023,CUST671,Male,62,Electronics,3,50,150,55+
672,8/1/2023,CUST672,Female,34,Beauty,2,50,100,25-34
673,2/1/2023,CUST673,Female,43,Clothing,3,500,1500,35-44
674,4/16/2023,CUST674,Female,38,Clothing,1,300,300,35-44
675,8/4/2023,CUST675,Female,45,Clothing,2,30,60,45-54
676,7/19/2023,CUST676,Male,63,Electronics,3,500,1500,55+
677,10/27/2023,CUST677,Female,19,Beauty,3,500,1500,18-24
678,12/23/2023,CUST678,Female,60,Electronics,3,300,900,55+
679,1/11/2023,CUST679,Female,18,Beauty,3,30,90,18-24
680,10/22/2023,CUST680,Female,53,Clothing,3,300,900,45-54
681,7/14/2023,CUST681,Female,43,Electronics,2,30,60,35-44
682,9/2/2023,CUST682,Male,46,Beauty,4,300,1200,45-54
683,1/4/2023,CUST683,Male,38,Beauty,2,500,1000,35-44
684,6/30/2023,CUST684,Female,28,Clothing,2,500,1000,25-34
685,6/2/2023,CUST685,Male,57,Electronics,2,25,50,55+
686,7/19/2023,CUST686,Female,28,Electronics,4,50,200,25-34
687,8/3/2023,CUST687,Female,53,Electronics,1,300,300,45-54
688,10/3/2023,CUST688,Male,56,Clothing,4,25,100,55+
689,10/7/2023,CUST689,Male,57,Electronics,2,50,100,55+
690,11/5/2023,CUST690,Female,52,Clothing,3,300,900,45-54
691,4/23/2023,CUST691,Female,51,Clothing,3,30,90,45-54
692,9/7/2023,CUST692,Female,64,Clothing,2,50,100,55+
693,4/23/2023,CUST693,Male,41,Beauty,3,500,1500,35-44
694,5/20/2023,CUST694,Female,39,Electronics,2,25,50,35-44
695,8/12/2023,CUST695,Female,22,Electronics,3,50,150,18-24
696,9/6/2023,CUST696,Female,50,Clothing,4,50,200,45-54
697,1/15/2023,CUST697,Male,53,Clothing,1,500,500,45-54
698,7/19/2023,CUST698,Female,64,Electronics,1,300,300,55+
699,6/22/2023,CUST699,Female,37,Clothing,4,30,120,35-44
700,12/9/2023,CUST700,Male,36,Electronics,4,500,2000,35-44
701,12/14/2023,CUST701,Female,52,Beauty,2,30,60,45-54
702,7/27/2023,CUST702,Female,60,Clothing,2,300,600,55+
703,3/26/2023,CUST703,Male,34,Electronics,2,50,100,25-34
704,8/28/2023,CUST704,Female,62,Clothing,3,30,90,55+
705,3/7/2023,CUST705,Male,60,Electronics,2,25,50,55+
706,11/15/2023,CUST706,Male,51,Electronics,4,25,100,45-54
707,10/1/2023,CUST707,Female,26,Clothing,1,500,500,25-34
708,1/14/2023,CUST708,Female,43,Beauty,3,300,900,35-44
709,7/21/2023,CUST709,Female,19,Electronics,2,500,1000,18-24
710,10/31/2023,CUST710,Female,26,Electronics,3,500,1500,25-34
711,10/16/2023,CUST711,Male,26,Electronics,3,500,1500,25-34
712,12/6/2023,CUST712,Female,57,Beauty,2,25,50,55+
713,1/14/2023,CUST713,Male,34,Beauty,3,25,75,25-34
714,2/12/2023,CUST714,Female,18,Clothing,1,500,500,18-24
715,11/26/2023,CUST715,Female,42,Beauty,4,25,100,35-44
716,8/8/2023,CUST716,Female,60,Clothing,4,300,1200,55+
717,3/11/2023,CUST717,Male,57,Clothing,1,500,500,55+
718,8/25/2023,CUST718,Female,59,Beauty,3,25,75,55+
719,4/4/2023,CUST719,Female,42,Clothing,2,30,60,35-44
720,1/26/2023,CUST720,Female,56,Beauty,3,500,1500,55+
721,5/14/2023,CUST721,Female,52,Clothing,1,500,500,45-54
722,7/14/2023,CUST722,Male,20,Beauty,3,300,900,18-24
723,6/17/2023,CUST723,Female,54,Beauty,4,50,200,45-54
724,4/19/2023,CUST724,Male,61,Clothing,3,50,150,55+
725,8/21/2023,CUST725,Male,61,Electronics,1,300,300,55+
726,6/17/2023,CUST726,Male,47,Clothing,4,300,1200,45-54
727,6/22/2023,CUST727,Male,55,Beauty,3,300,900,55+
728,7/14/2023,CUST728,Male,51,Electronics,3,50,150,45-54
729,5/23/2023,CUST729,Male,29,Clothing,4,300,1200,25-34
730,8/4/2023,CUST730,Female,36,Clothing,2,25,50,35-44
731,5/10/2023,CUST731,Male,54,Clothing,4,500,2000,45-54
732,2/11/2023,CUST732,Male,61,Electronics,2,500,1000,55+
733,8/29/2023,CUST733,Male,34,Beauty,1,30,30,25-34
734,1/10/2023,CUST734,Female,27,Clothing,1,30,30,25-34
735,10/4/2023,CUST735,Female,64,Clothing,4,500,2000,55+
736,1/27/2023,CUST736,Male,29,Clothing,4,25,100,25-34
737,6/29/2023,CUST737,Female,33,Clothing,1,50,50,25-34
738,4/25/2023,CUST738,Male,41,Clothing,2,50,100,35-44
739,11/29/2023,CUST739,Male,36,Beauty,1,25,25,35-44
740,2/5/2023,CUST740,Female,25,Beauty,4,50,200,25-34
741,11/30/2023,CUST741,Male,48,Clothing,1,300,300,45-54
742,1/21/2023,CUST742,Female,38,Electronics,4,500,2000,35-44
743,1/16/2023,CUST743,Female,34,Beauty,4,500,2000,25-34
744,5/7/2023,CUST744,Male,40,Electronics,1,25,25,35-44
745,4/13/2023,CUST745,Male,54,Beauty,2,50,100,45-54
746,1/11/2023,CUST746,Female,33,Clothing,3,30,90,25-34
747,11/15/2023,CUST747,Male,23,Beauty,1,30,30,18-24
748,3/20/2023,CUST748,Male,25,Clothing,3,50,150,25-34
749,5/3/2023,CUST749,Male,42,Beauty,1,30,30,35-44
750,3/6/2023,CUST750,Female,35,Clothing,3,25,75,35-44
751,8/31/2023,CUST751,Female,42,Clothing,2,25,50,35-44
752,12/9/2023,CUST752,Male,29,Clothing,2,50,100,25-34
753,2/28/2023,CUST753,Female,32,Clothing,1,30,30,25-34
754,10/16/2023,CUST754,Female,43,Electronics,4,25,100,35-44
755,4/22/2023,CUST755,Female,58,Clothing,3,25,75,55+
756,8/27/2023,CUST756,Female,62,Electronics,4,300,1200,55+
757,12/25/2023,CUST757,Female,43,Electronics,4,300,1200,35-44
758,5/12/2023,CUST758,Male,64,Clothing,4,25,100,55+
759,7/8/2023,CUST759,Male,49,Electronics,2,50,100,45-54
760,3/27/2023,CUST760,Male,27,Beauty,1,500,500,25-34
761,11/7/2023,CUST761,Female,33,Clothing,1,500,500,25-34
762,11/7/2023,CUST762,Female,24,Electronics,2,25,50,18-24
763,2/28/2023,CUST763,Male,34,Clothing,2,25,50,25-34
764,3/25/2023,CUST764,Female,40,Clothing,1,25,25,35-44
765,6/9/2023,CUST765,Male,43,Clothing,4,50,200,35-44
766,2/25/2023,CUST766,Male,38,Electronics,3,300,900,35-44
767,10/24/2023,CUST767,Male,39,Beauty,3,25,75,35-44
768,1/14/2023,CUST768,Female,24,Beauty,3,25,75,18-24
769,6/9/2023,CUST769,Female,31,Electronics,4,30,120,25-34
770,10/22/2023,CUST770,Male,32,Clothing,1,50,50,25-34
771,12/13/2023,CUST771,Male,24,Electronics,2,25,50,18-24
772,7/12/2023,CUST772,Male,26,Electronics,1,30,30,25-34
773,7/23/2023,CUST773,Male,25,Electronics,4,500,2000,25-34
774,4/12/2023,CUST774,Female,40,Clothing,2,25,50,35-44
775,2/8/2023,CUST775,Female,46,Electronics,4,25,100,45-54
776,10/31/2023,CUST776,Male,35,Clothing,3,30,90,35-44
777,12/20/2023,CUST777,Male,48,Electronics,3,50,150,45-54
778,11/18/2023,CUST778,Female,47,Beauty,4,25,100,45-54
779,5/5/2023,CUST779,Female,56,Electronics,2,500,1000,55+
780,2/22/2023,CUST780,Male,52,Electronics,2,25,50,45-54
781,12/23/2023,CUST781,Male,35,Beauty,1,500,500,35-44
782,6/4/2023,CUST782,Male,59,Clothing,3,300,900,55+
783,12/17/2023,CUST783,Female,56,Clothing,1,300,300,55+
784,11/4/2023,CUST784,Female,34,Electronics,1,500,500,25-34
785,3/3/2023,CUST785,Female,31,Beauty,4,50,200,25-34
786,10/17/2023,CUST786,Male,48,Clothing,4,25,100,45-54
787,1/22/2023,CUST787,Male,41,Electronics,1,25,25,35-44
788,6/27/2023,CUST788,Female,52,Beauty,3,300,900,45-54
789,9/30/2023,CUST789,Female,61,Clothing,4,500,2000,55+
790,8/8/2023,CUST790,Male,62,Clothing,1,25,25,55+
791,12/5/2023,CUST791,Female,51,Beauty,1,25,25,45-54
792,7/9/2023,CUST792,Female,20,Beauty,1,50,50,18-24
793,2/5/2023,CUST793,Male,54,Beauty,1,30,30,45-54
794,9/17/2023,CUST794,Female,60,Beauty,1,300,300,55+
795,11/28/2023,CUST795,Male,57,Electronics,1,300,300,55+
796,6/24/2023,CUST796,Male,43,Beauty,4,30,120,35-44
797,1/7/2023,CUST797,Male,40,Clothing,3,25,75,35-44
798,8/4/2023,CUST798,Male,61,Clothing,1,50,50,55+
799,9/8/2023,CUST799,Male,56,Electronics,2,50,100,55+
800,2/24/2023,CUST800,Male,32,Clothing,4,300,1200,25-34
801,8/10/2023,CUST801,Male,21,Clothing,4,50,200,18-24
